CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4595105;347;25;197807;190820;5;690809 
4595394;282;24;197901;190884;8;690808 
4595435;434;35;197754;190901;7;690808 
4595615;515;34;197829;190974;9;690808 
4595009;203;10;197690;190817;4;690806 
4595065;362;8;197703;190761;6;690806 
4594789;213;9;197694;190718;6;690806 
4595841;899;22;197931;190833;6;690808 
4595367;467;54;197787;190837;8;690810 
4595422;273;25;198065;190806;6;690809 
4595659;373;39;197908;190981;7;690809 
4596001;721;39;198205;190947;10;690812 
4596685;298;40;199273;190966;9;690811 
4595752;611;39;197972;190920;9;690810 
4595212;478;26;197901;190707;9;690808 
4595341;436;27;197819;190938;6;690809 
4596165;289;32;198746;190844;5;690808 
4594979;422;12;197720;190720;9;690807 
4594571;263;4;197541;190661;5;690806 
4595138;282;17;197774;190815;5;690807 
4594770;194;10;197541;190756;3;690806 
4596113;374;27;198840;190779;16;690808 
4595939;331;27;197718;191846;6;690809 
4595135;357;30;197856;190882;5;690810 
4595301;260;17;197748;190954;5;690808 
4596567;410;42;198969;190945;7;690811 
4595679;444;60;198298;190860;7;690811 
4596016;603;35;198370;190895;7;690812 
4595020;397;34;197588;190812;6;690808 
4595283;274;33;197920;190843;6;690808 
4595648;497;25;197875;191038;11;690810 
4595322;361;34;197815;190877;5;690808 
4595184;231;10;197871;190791;6;690806 
4595141;248;4;197849;190788;12;690806 
4595339;447;16;197617;190918;8;690807 
4595475;404;25;197991;190908;9;690810 
4595380;332;39;197731;190988;8;690810 
4595147;296;34;197777;190856;5;690808 
4596641;409;26;199033;190991;6;690812 
4596065;581;72;197786;191376;8;690820 
4595664;669;50;197782;190899;7;690811 
4595489;526;45;197814;190919;6;690810 
4595423;507;56;198020;190820;7;690810 
4595024;294;24;197756;190811;5;690808 
4595136;297;22;197633;190885;3;690808 
4595004;368;28;197567;190833;6;690808 
4595061;399;16;197830;190766;6;690807 
4595320;373;9;197704;190850;13;690806 
4595140;357;18;197770;190815;6;690808 
4594872;237;29;197874;190682;11;690807 
4595747;439;21;197720;191444;5;690809 
4596601;378;33;199208;190837;14;690809 
4595207;383;27;197633;190917;5;690809 
4595638;497;22;198090;190979;8;690812 
4595674;382;49;198072;191038;6;690812 
4596174;859;43;197889;191086;7;690811 
4595078;296;41;197655;190946;3;690810 
4595989;377;29;198540;190935;7;690810 
4595300;419;26;197817;190935;5;690809 
4596074;539;44;197917;191239;7;690808 
4595218;505;8;197694;190752;7;690806 
4595225;389;16;197897;190817;6;690807 
4595143;300;12;197790;190808;4;690807 
4595252;270;8;197857;190810;5;690806 
4596789;354;39;197820;192578;8;690809 
4595429;405;29;198177;190799;7;690811 
4595132;421;26;197692;190921;5;690811 
4594828;476;45;197778;190711;7;690810 
4594473;328;30;197700;190718;3;690811 
4595502;435;43;198338;190780;10;690814 
4595300;624;201;197752;190816;6;690811 
4595327;278;27;197790;190939;14;690808 
4595422;510;32;197597;190940;6;690808 
4596434;365;27;198936;190978;6;690809 
4595116;558;16;197826;190741;6;690807 
4595161;378;5;197856;190733;7;690806 
4595205;349;8;197693;190805;5;690806 
4595573;447;17;197944;190878;6;690807 
4595229;481;22;197834;190789;11;690809 
4595146;421;29;197801;190791;5;690809 
4596163;294;47;198914;190773;6;690808 
4595604;558;62;198096;190850;6;690812 
4595252;406;47;197982;190856;6;690812 
4595137;484;40;197808;190782;6;690811 
4594629;366;36;197651;190702;4;690810 
4596417;506;50;199152;190812;10;690810 
4595157;316;34;197602;190969;3;690808 
4595225;275;27;197905;190888;6;690809 
4594938;227;5;197690;190787;7;690806 
4595033;468;15;197655;190770;5;690807 
4595084;227;9;197702;190810;14;690806 
4596358;502;8;198610;190848;5;690806 
4595019;451;23;197733;190777;5;690809 
4595833;358;26;198600;190848;6;690810 
4595524;520;29;197777;190935;6;690809 
4595144;300;23;197758;190863;4;690809 
4595217;423;66;197688;191038;4;690814 
4595594;565;35;197910;190986;6;690811 
4595226;409;33;197795;190847;4;690811 
4595246;300;21;197895;190881;6;690809 
4595168;454;41;197641;190866;4;690809 
4595090;381;24;197670;190922;3;690809 
4595182;379;9;197539;190866;5;690806 
4595168;340;9;197693;190816;6;690806 
4595173;337;16;197762;190828;8;690807 
4595394;316;13;197754;190932;9;690807 
4595172;341;21;197750;190851;5;690808 
4595245;438;29;197948;190782;6;690811 
4595513;384;55;198157;190836;7;690809 
4595680;509;26;197683;191047;5;690812 
4595055;313;57;197811;190798;6;690810 
4595566;404;46;198114;190873;7;690811 
4596824;704;40;197839;192080;7;690812 
4596820;442;19;199442;190786;5;690810 
4595006;338;47;197745;190845;6;690808 
4595818;304;25;198022;191295;8;690808 
4595508;444;48;197868;191100;7;690808 
4595193;479;12;197800;190776;8;690807 
4595039;258;9;197694;190812;6;690806 
4594835;234;10;197554;190791;7;690806 
4595478;375;22;198089;190900;6;690809 
4596262;369;36;198791;190845;5;690809 
4594890;383;44;197630;190756;4;690810 
4595162;264;22;197566;190928;3;690808 
4597280;436;52;200093;190951;8;690812 
4596152;387;34;198842;190809;5;690811 
4595300;370;63;197800;190926;5;690813 
4595322;464;27;197918;190786;10;690808 
4594950;493;39;197797;190773;6;690809 
4595110;352;24;197771;190802;9;690808 
4595233;398;16;197607;190905;4;690807 
4594599;243;9;197542;190684;4;690806 
4595147;291;13;197653;190901;5;690807 
4594917;392;10;197691;190708;7;690806 
4595039;381;29;197572;190777;3;690807 
4595468;400;56;198001;190894;11;690811 
4595480;561;26;197838;190879;5;690809 
4595330;471;24;197773;190860;5;690810 
4596792;340;44;199302;190902;5;690811 
4595670;584;52;197979;190920;5;690813 
4595431;428;31;198026;190940;5;690812 
4595185;465;33;197765;190807;5;690809 
4594975;328;189;197585;190755;6;690809 
4596371;306;40;198802;190967;15;690810 
4595277;456;51;198062;190782;8;690809 
4595139;285;9;197855;190753;9;690806 
4594831;243;10;197539;190769;3;690806 
4594815;289;16;197782;190718;20;690807 
4596199;276;12;198848;190859;5;690807 
4595287;256;10;197702;190889;10;690806 
4595387;438;31;197913;190936;7;690809 
4595725;523;51;198192;190935;10;690811 
4595238;426;21;197730;190950;5;690810 
4595260;388;40;197943;190795;6;690810 
4595490;330;212;197831;191014;6;690811 
4595176;426;44;197986;190845;7;690813 
4594999;397;35;198001;190749;8;690810 
4594809;271;33;197757;190788;13;690808 
4594946;330;31;197779;190734;6;690809 
4594972;340;30;197856;190741;6;690810 
4595291;416;16;197606;190873;5;690807 
4595304;373;4;197879;190764;6;690806 
4595170;298;8;197858;190770;7;690806 
4596885;410;17;199345;190848;12;690808 
4596101;256;25;198532;190926;7;690808 
4595025;320;39;197661;190786;4;690809 
4595163;274;28;197779;190860;4;690808 
4596242;399;47;198928;190822;7;690813 
4595000;379;44;197948;190717;7;690810 
4595601;581;50;197773;190940;6;690813 
4595345;393;38;197765;190932;13;690809 
4595302;380;26;198004;190799;6;690810 
4595150;346;36;197754;190822;6;690808 
4595393;460;34;197753;190893;6;690808 
4594743;219;4;197691;190703;8;690806 
4595145;301;17;197796;190821;6;690807 
4595235;402;9;197691;190822;5;690806 
4595287;390;4;197706;190831;6;690806 
4595497;446;34;197945;190880;6;690809 
4595345;471;26;197875;190876;6;690809 
4595543;342;26;197764;191017;5;690809 
4595209;381;39;197748;190876;4;690810 
4595512;582;41;197886;190943;6;690812 
4596268;430;49;197734;191880;5;690813 
4595466;341;22;197800;191020;7;690809 
4595369;396;33;197904;190845;10;690809 
4595057;354;27;197810;190917;5;690809 
4595209;357;47;197668;190990;4;690809 
4594798;228;8;197694;190694;12;690806 
4594887;349;10;197541;190748;4;690806 
4595244;331;16;197919;190792;6;690807 
4595025;292;17;197773;190780;5;690807 
4595254;558;26;197927;190733;6;690809 
4595551;477;26;197818;190939;8;690809 
4595602;496;37;198005;190915;8;690810 
4596536;619;31;198877;191045;6;690811 
4596050;473;30;198627;190910;6;690810 
4596011;1038;47;198005;190904;6;690812 
4595504;615;39;197720;191018;6;690811 
4595713;516;25;197893;191012;7;690809 
4595037;294;31;197630;190938;4;690808 
4594967;326;18;197628;190871;8;690808 
4596477;441;29;199063;190869;12;690809 
4595269;368;30;197591;190991;5;690808 
4595145;281;9;197846;190749;5;690806 
4594809;320;17;197791;190695;6;690807 
4596529;243;17;199162;190824;7;690807 
4595169;277;10;197694;190829;6;690806 
4595645;511;41;197930;190943;8;690809 
4595711;425;32;198184;190870;8;690809 
4595126;375;26;197826;190819;5;690810 
4595183;422;56;197896;190805;6;690810 
4595164;321;39;197966;190833;5;690811 
4595171;457;63;197694;190886;7;690811 
4595742;537;39;197868;191016;5;690812 
4596505;442;35;198878;191018;8;690808 
4594822;331;30;197762;190772;6;690808 
4595755;383;34;198024;190992;7;690810 
4595196;333;17;197924;190791;6;690807 
4595233;378;10;197691;190821;8;690806 
4594936;193;9;197693;190789;7;690806 
4595345;367;21;197818;190877;5;690808 
4596647;497;27;198850;190968;13;690809 
4596529;361;31;199100;190965;8;690811 
4595419;440;37;197956;190806;11;690808 
4595179;371;63;197932;190863;4;690812 
4595380;326;37;197966;190916;5;690811 
4596377;303;73;197678;191985;4;690811 
4595201;343;31;198086;190763;14;690809 
4595181;393;52;197681;190910;5;690809 
4595324;226;47;197949;190897;6;690809 
4595241;310;24;197852;190813;6;690808 
4594410;289;8;197555;190601;4;690806 
4595323;447;15;198100;190699;8;690807 
4595185;372;8;197700;190823;6;690806 
4594869;240;10;197551;190807;13;690806 
4595101;309;195;197774;190750;9;690810 
4595339;400;26;197971;191081;5;690810 
4595150;314;26;197743;190921;8;690810 
4595682;321;30;198176;190917;9;690809 
4595416;487;39;198019;190912;8;690814 
4594951;421;28;197762;190792;4;690813 
4595382;407;27;197762;191018;5;690811 
4595068;278;22;197756;190850;6;690808 
4595411;599;51;198012;190767;9;690809 
4595018;321;60;197832;190883;7;690809 
4595363;354;5;197858;190825;15;690806 
4594958;207;9;197704;190779;5;690806 
4595277;417;27;197831;190882;10;690809 
4595575;430;12;197848;190908;11;690807 
4595151;452;22;197739;190789;5;690809 
4595267;313;34;197749;190900;7;690809 
4596429;380;32;198991;190876;8;690811 
4595606;545;27;198004;190948;7;690811 
4595532;460;60;197852;190976;6;690810 
4595722;493;38;198159;190957;7;690812 
4595379;750;48;197837;190808;6;690812 
4595607;542;21;198015;190893;9;690809 
4595373;305;26;197904;190889;6;690808 
4595478;446;35;197724;190913;9;690808 
4595720;362;26;198168;190999;9;690809 
4594730;443;16;197597;190649;6;690807 
4595181;515;5;197709;190747;7;690806 
4594848;227;10;197539;190775;6;690806 
4595504;337;17;197969;190934;8;690808 
4595262;270;36;198056;190751;11;690808 
4595402;263;48;198095;190836;6;690810 
4595339;288;26;197987;190790;7;690809 
4595730;452;35;198249;190930;9;690812 
4595346;373;25;197946;190945;5;690811 
4595158;506;49;197671;190920;7;690811 
4595151;309;43;197800;190869;5;690811 
4595567;453;41;197800;191021;6;690809 
4595168;373;27;197840;190827;4;690809 
4595491;584;34;197862;190927;10;690811 
4595115;386;33;197710;190876;4;690811 
4594913;323;83;197966;190760;6;690811 
4595171;364;31;197862;190904;5;690811 
4595394;340;20;197980;190899;5;690810 
4595111;328;33;197631;190899;6;690809 
4594807;259;24;197771;190700;11;690808 
4595014;335;24;197858;190713;6;690808 
4596509;380;9;198906;190840;8;690806 
4594997;243;9;197843;190712;5;690806 
4594947;228;9;197694;190756;6;690806 
4596412;363;31;198935;190909;6;690810 
4595165;271;41;197927;190785;7;690809 
4595390;583;39;197768;190854;7;690809 
4596598;148;21;199796;190682;9;690808 
4595750;425;35;198065;191072;5;690812 
4596295;406;36;197991;191462;6;690810 
4596423;270;49;198728;191024;5;690811 
4595117;222;47;197923;190829;6;690808 
4596302;335;39;198868;190942;8;690809 
4595428;297;36;197783;190927;6;690808 
4595995;254;16;197732;191725;5;690808 
4595467;650;9;197691;190814;13;690806 
4595310;303;12;197915;190867;6;690807 
4594846;218;9;197703;190729;5;690806 
4595084;267;22;197735;190802;15;690807 
4595021;501;45;197891;190754;7;690810 
4596607;255;25;199015;191064;6;690809 
4595253;458;26;197747;190854;6;690809 
4595147;547;51;197669;190857;5;690811 
4595456;488;44;198029;190949;6;690812 
4595213;543;25;197857;190832;8;690812 
4595114;273;27;197766;190854;6;690808 
4595418;453;21;197729;190909;7;690808 
4595926;529;29;198289;190855;7;690810 
4595177;385;51;197705;190971;6;690809 
4596006;1193;9;197693;190814;13;690806 
4595138;437;4;197539;190813;5;690806 
4597165;709;69;198986;191198;12;690819 
4595323;301;12;197779;190904;13;690807 
4595321;300;34;197879;190895;10;690808 
4595152;327;48;197737;190866;6;690809 
4595727;353;37;198184;190989;7;690811 
4595504;380;31;197963;191043;6;690812 
4594735;350;38;197776;190701;4;690810 
4595087;323;37;197689;190937;3;690811 
4595551;442;77;198088;190907;5;690815 
4595181;502;23;197639;190846;4;690810 
4595524;544;35;197761;190944;6;690809 
4594850;360;26;197598;190886;5;690808 
4595152;339;21;197708;190897;5;690808 
4594805;268;10;197539;190745;3;690806 
4594984;191;9;197704;190785;13;690806 
4596309;218;10;198988;190801;9;690806 
4595183;523;26;197856;190783;5;690810 
4595109;282;36;197777;190799;4;690808 
4595081;356;31;197780;190807;7;690809 
4595448;296;23;198045;190862;8;690808 
4595508;461;35;198178;190927;6;690813 
4595039;368;36;197769;190778;5;690810 
4594818;447;40;197780;190767;6;690811 
4595190;285;34;197910;190790;8;690808 
4595551;347;30;197819;191182;7;690809 
4595066;308;48;197764;190881;6;690808 
4595592;796;29;197749;190802;5;690807 
4595158;217;5;197705;190863;6;690806 
4595044;281;16;197774;190780;7;690807 
4595051;221;9;197719;190837;6;690806 
4595100;206;4;197845;190780;17;690806 
4596294;369;37;198560;191057;10;690809 
4595073;379;25;197816;190781;6;690810 
4595490;370;32;197762;190974;6;690809 
4595177;349;35;197757;190829;9;690808 
4595118;356;37;198236;190713;7;690811 
4595360;525;40;197869;190923;5;690812 
4595391;593;56;197672;191003;6;690811 
4594453;333;25;197575;190630;4;690808 
4595618;463;23;197828;191041;8;690810 
4595305;493;27;197706;190917;6;690810 
4595081;372;20;197770;190879;10;690807 
4594980;266;8;197689;190763;5;690806 
4595460;883;16;197605;190830;3;690807 
4595313;261;9;197803;190895;6;690807 
4595018;282;20;197740;190792;4;690808 
4594982;291;26;197758;190837;4;690809 
4595427;371;25;198022;190908;6;690809 
4596424;418;23;198985;190886;5;690812 
4595122;355;30;197959;190798;5;690811 
4595614;421;54;198050;190867;6;690812 
4595956;428;43;198336;191014;9;690812 
4595408;529;54;197863;190850;7;690810 
4595550;580;25;197773;190969;10;690808 
4595059;325;48;197826;190794;4;690808 
4595387;342;26;197875;190950;8;690809 
4595033;276;17;197619;190870;11;690807 
4595252;343;9;197844;190782;8;690806 
4595010;240;8;197692;190790;4;690806 
4595045;350;17;198013;190725;5;690809 
4595665;471;34;197848;190975;6;690811 
4596497;330;38;198996;190913;7;690809 
4595485;445;22;197944;190853;6;690808 
4596461;443;41;198864;191069;7;690812 
4595478;455;36;198112;190960;6;690811 
4595295;453;43;197808;190925;7;690811 
4595031;304;47;197796;190858;8;690810 
4595715;500;27;197859;191017;9;690809 
4595058;510;34;197773;190759;7;690808 
4595242;431;48;197740;190815;10;690808 
4595054;335;4;197872;190704;16;690806 
4595515;327;20;197959;190892;7;690808 
4595277;231;9;197864;190842;4;690806 
4595474;478;25;197764;190928;6;690808 
4595138;377;40;197953;190745;7;690811 
4595366;537;25;198014;190766;8;690811 
4595149;286;49;197796;190833;5;690809 
4596782;365;38;197819;192385;6;690811 
4596615;547;43;197902;192068;8;690813 
4596622;400;63;199225;190893;8;690811 
4595477;366;40;197931;190927;7;690810 
4595058;327;21;197735;190806;6;690809 
4595768;499;52;197990;190999;13;690811 
4595530;506;34;197965;190957;9;690809 
4594676;203;8;197690;190668;8;690806 
4594944;361;9;197540;190773;4;690806 
4595149;303;16;197789;190831;8;690807 
4595878;990;15;197930;190796;5;690807 
4594865;275;22;197579;190802;4;690809 
4595435;305;41;197770;191061;6;690809 
4595326;321;53;197837;190894;5;690809 
4595127;543;31;197677;190844;8;690812 
4595064;334;39;197799;190875;7;690811 
4594870;331;46;197642;190818;3;690814 
4595433;460;37;197879;190998;5;690811 
4595539;504;20;197913;190976;7;690809 
4595629;449;23;197764;190989;6;690809 
4594815;293;36;197576;190844;5;690808 
4595317;355;47;197823;190838;8;690808 
4594927;228;9;197539;190826;5;690806 
4596058;1236;10;197693;190794;7;690806 
4594981;346;9;197696;190722;13;690806 
4595388;463;21;198045;190846;6;690810 
4595678;414;22;197910;190991;8;690810 
4595192;275;33;197762;190935;5;690810 
4595701;404;24;198066;190988;8;690809 
4595430;409;62;198053;190879;6;690813 
4595294;395;61;197784;190904;5;690811 
4595201;334;39;197833;190924;6;690811 
4595665;558;24;197889;190981;7;690808 
4595859;490;30;197855;191287;5;690810 
4595343;424;22;197769;190921;7;690808 
4595031;262;29;197601;190847;4;690807 
4594802;348;9;197568;190722;8;690806 
4595400;634;8;197816;190800;4;690807 
4595216;260;4;197859;190803;6;690806 
4595122;293;26;197881;190793;6;690808 
4596559;305;53;199117;190956;10;690810 
4595279;475;26;197959;190779;6;690809 
4595475;287;34;197948;190944;5;690810 
4595309;409;26;197819;190881;6;690812 
4595635;608;48;198098;191029;7;690813 
4596033;415;34;198826;190897;6;690811 
4594946;313;21;197779;190799;7;690808 
4595278;287;21;197760;190981;5;690808 
4595592;351;49;197886;191175;5;690810 
4595180;368;33;197654;190885;8;690808 
4595020;226;10;197692;190792;5;690806 
4595701;740;9;197844;190792;12;690806 
4596529;737;16;198990;190733;10;690807 
4596334;408;32;197836;191927;5;690810 
4596224;329;34;197757;191839;10;690808 
4594966;330;42;197761;190746;4;690809 
4595470;511;32;197867;190934;5;690811 
4595729;411;31;197999;191096;6;690812 
4596270;467;39;198274;191181;9;690810 
4595105;396;30;198127;190704;8;690811 
4595051;513;53;197848;190714;8;690809 
4594928;342;21;197622;190792;4;690808 
4594853;294;34;197734;190762;4;690808 
4594827;277;21;197567;190790;4;690807 
4595375;397;8;197825;190886;4;690807 
4595176;232;9;197705;190865;10;690806 
4596238;317;8;198839;190776;6;690806 
4594831;271;27;197735;190736;13;690808 
